id,title,year,genre,certificate,time,ImdbRating,metascore,votes,simple_desc
tt3922818,The Space Between Us,2017,"Drama, Romance, Sci-Fi",PG-13,120,6.4,33,53456,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be."
tt0115857,Chain Reaction,1996,"Action, Drama, Sci-Fi",PG-13,107,5.6,43,52988,Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.
tt8663516,Child's Play,2019,"Drama, Horror, Sci-Fi",R,90,5.7,48,52602,"A mother gives her 13-year-old son a toy doll for his birthday, unaware of its more sinister nature."
tt2119543,The House with a Clock in Its Walls,2018,"Comedy, Family, Fantasy",PG,105,6.0,57,52291,A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.
tt0066434,THX 1138,1971,"Drama, Sci-Fi, Thriller",R,86,6.7,75,52059,"In the 25th century, a time when people have designations instead of names, a man, THX 1138, and a woman, LUH 3417, rebel against their rigidly-controlled society."
tt0119675,Mimic,1997,"Horror, Sci-Fi",R,105,6.0,55,51989,"Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind."
tt0106364,Batman: Mask of the Phantasm,1993,"Animation, Action, Adventure",PG,76,7.8,65,51713,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.
tt0144528,Nutty Professor II: The Klumps,2000,"Comedy, Romance, Sci-Fi",PG-13,106,4.4,38,51321,"Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love."
tt0107978,RoboCop 3,1993,"Action, Crime, Sci-Fi",PG-13,104,4.1,40,50976,"Robocop saves the day once more. This time the half man/half robot takes on ruthless developers who want to evict some people on ""their"" land."
tt1825157,The Double,2013,"Comedy, Drama, Mystery",R,93,6.5,68,50906,"The unenviable life of a government-agency clerk takes a horrific turn with the arrival of a new co-worker who is both his exact physical double and his opposite otherwise--he's a confident, charismatic ladies' man."
tt6654210,Infinite,2021,"Action, Sci-Fi, Thriller",PG-13,106,5.4,28,50817,A man discovers that his hallucinations are actually visions from past lives.
tt5814534,Spies in Disguise,2019,"Animation, Action, Adventure",PG,102,6.8,54,49782,"When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world."
tt2345737,The Rover,2014,"Action, Crime, Drama",R,103,6.4,64,48825,"10 years after a global economic collapse, a hardened loner pursues the men who stole his only possession, his car. Along the way, he captures one of the thieves' brother, and the duo form an uneasy bond during the dangerous journey."
tt2076822,Chaos Walking,2021,"Action, Adventure, Fantasy",PG-13,109,5.7,38,48800,Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality where all thoughts are seen and heard by everyone.
tt0141369,Inspector Gadget,1999,"Action, Adventure, Comedy",PG,78,4.1,36,48690,A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.
tt1086064,Bill & Ted Face the Music,2020,"Adventure, Comedy, Music",PG-13,91,5.9,65,48152,"Once told they'd save the universe during a time-traveling adventure, 2 would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny."
tt2333804,The Zero Theorem,2013,"Comedy, Drama, Fantasy",R,107,6.0,50,47920,"A hugely talented but socially isolated computer operator is tasked by Management to prove the Zero Theorem: that the universe ends as nothing, rendering life meaningless. But meaning is what he already craves."
tt0848557,Diary of the Dead,2007,"Fantasy, Horror, Sci-Fi",R,95,5.5,66,47913,A group of young film students run into real-life zombies while filming a horror movie of their own.
tt2039338,Flatliners,2017,"Drama, Horror, Mystery",PG-13,109,5.2,27,47815,"Five medical students, obsessed by what lies beyond the confines of life, embark on a daring experiment: by stopping their hearts for short periods, each triggers a near-death experience - giving them a firsthand account of the afterlife."
tt0436339,G-Force,2009,"Animation, Action, Adventure",PG,88,5.1,41,47117,A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world.
tt0102034,Highlander II: The Quickening,1991,"Action, Adventure, Fantasy",R,91,4.2,31,46312,"In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield."
tt0112715,Congo,1995,"Action, Adventure, Mystery",PG-13,109,5.2,22,46182,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong."
tt7315484,The Silence,2019,"Drama, Horror, Sci-Fi",PG-13,90,5.3,25,45939,"When the world is under attack from terrifying creatures who hunt their human prey by sound, 16-year old Ally Andrews (Kiernan Shipka), who lost her hearing at 13, and her family seek refuge in a remote haven."
tt10944760,Titane,2021,"Drama, Horror, Sci-Fi",R,108,6.6,75,45837,"Following a series of unexplained crimes, a father is reunited with the son who has been missing for 10 years."
tt9844522,Escape Room: Tournament of Champions,2021,"Action, Adventure, Horror",PG-13,88,5.7,48,45827,"Six people unwillingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive. Joining forces with two of the original survivors, they soon discover they've all played the game before."
tt0369226,Alone in the Dark,2005,"Action, Horror, Sci-Fi",R,99,2.4,9,45791,A detective of the paranormal slowly unravels mysterious events with deadly results.
tt1620680,A Wrinkle in Time,2018,"Adventure, Family, Fantasy",PG,109,4.2,53,45358,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him."
tt1881002,Maggie,2015,"Drama, Horror, Sci-Fi",PG-13,95,5.6,52,44738,"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side."
tt0104437,"Honey, I Blew Up the Kid",1992,"Adventure, Comedy, Family",PG,89,4.8,50,44713,"The Szalinski family is back, this time hilarious disaster strikes when an experiment causes their new toddler son to grow many stories tall."
tt2918436,The Lazarus Effect,2015,"Horror, Mystery, Sci-Fi",PG-13,83,5.2,31,44198,A group of medical researchers discover a way to bring dead patients back to life.
tt0118661,The Avengers,1998,"Action, Adventure, Sci-Fi",PG-13,89,3.8,12,44080,Two British Agents team up to stop Sir August de Wynter from destroying the world with a weather-changing machine.
tt4520364,Morgan,2016,"Action, Horror, Sci-Fi",R,92,5.8,48,43634,A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.
tt1727770,Absolutely Anything,2015,"Comedy, Sci-Fi",R,85,5.9,31,43354,"A group of eccentric aliens confers a human being with the power to do absolutely anything, as an experiment."
tt5500218,Samaritan,2022,"Action, Drama, Fantasy",PG-13,102,5.7,45,43315,A young boy learns that a superhero who was thought to have gone missing after an epic battle twenty years ago may in fact still be around.
tt1714203,Piranha 3DD,2012,"Comedy, Horror, Sci-Fi",R,83,3.8,24,43131,"After the events at Lake Victoria, the pre-historic school of blood-thirsty piranhas make their way into a newly opened waterpark."
tt0462335,High-Rise,2015,"Drama, Sci-Fi",R,119,5.5,65,43005,Life for the residents of a tower block begins to run out of control.
tt1464580,Stake Land,2010,"Drama, Horror, Sci-Fi",R,98,6.4,66,42914,"In a world of vampires, an expert vampire hunter and his young protégé travel toward sanctuary."
tt10451914,Outside the Wire,2021,"Action, Adventure, Fantasy",R,114,5.4,45,42820,"In the near future, a drone pilot sent into a war zone finds himself paired with a top-secret android officer on a mission to stop a nuclear attack."
tt10121392,Thunder Force,2021,"Action, Adventure, Comedy",PG-13,106,4.5,34,42346,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city."
tt0765476,Meet Dave,2008,"Adventure, Comedy, Family",PG,90,5.1,43,41539,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman."
tt2450186,V/H/S/2,2013,"Horror, Sci-Fi",R,96,6.0,49,40810,"Searching for a missing student, two private investigators break into his house and find collection of VHS tapes. Viewing the horrific contents of each cassette, they realize there may be dark motives behind the student's disappearance."
tt2756032,The One I Love,2014,"Comedy, Drama, Fantasy",R,91,7.0,66,40395,"A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation."
tt2467046,Left Behind,2014,"Action, Fantasy, Sci-Fi",PG-13,110,3.1,12,40208,A small group of survivors are left behind after millions of people suddenly vanish and the world is plunged into chaos and destruction.
tt6803046,The Vast of Night,2019,"Drama, Mystery, Sci-Fi",PG-13,91,6.7,84,39957,"One night in New Mexico, in the late 1950s, a switchboard operator and radio DJ discover a strange audio frequency which could change the future forever."
tt2637294,Hot Tub Time Machine 2,2015,"Comedy, Mystery, Sci-Fi",R,93,5.0,29,39567,"When Lou's shot in the groin, Nick and Jacob drag him in the Hot Tub Time Machine to go back in time and save Lou. The three end up 10 years in the future, where they need to go to find the shooter."
tt0402901,The Cave,2005,"Adventure, Horror, Sci-Fi",PG-13,97,5.1,30,39352,Blood-thirsty creatures await a pack of divers who become trapped in an underwater cave network.
tt0405336,Southland Tales,2006,"Comedy, Drama, Mystery",R,145,5.3,44,39217,"During a three-day heat wave just before a huge 4th of July celebration, an action star stricken with amnesia meets up with a porn star who is developing her own reality TV project, and a policeman who holds the key to a vast conspiracy."
tt4154916,Replicas,2018,"Drama, Sci-Fi, Thriller",PG-13,107,5.4,19,38989,A scientist becomes obsessed with bringing back his family members who died in a traffic accident.
tt8404256,Snake Eyes: G.I. Joe Origins,2021,"Action, Adventure, Crime",PG-13,121,5.4,43,38865,A G.I. Joe spin-off centered around the character of Snake Eyes.
tt1783732,John Dies at the End,2012,"Comedy, Fantasy, Horror",R,99,6.3,53,38841,"A new street drug that sends its users across time and dimensions has one drawback: some people return no longer human. Can two college drop-outs save humanity from this silent, otherworldly invasion?"
tt0347246,Inosensu: Innocence,2004,"Animation, Drama, Mystery",PG-13,100,7.4,66,38692,"In the year 2032, Batô, a cyborg detective for the anti-terrorist unit Public Security Section 9, investigates the case of a female robot--one created solely for sexual pleasure--who slaughtered her owner."
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,2005,"Action, Adventure, Comedy",PG,93,3.7,38,38498,A young boy is recruited by his imaginary friends Sharkboy and Lavagirl to help save their planet.
tt1031280,Splinter,2008,"Horror, Sci-Fi, Thriller",R,82,6.1,58,38296,"Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror."
